Tracking ID,Tracking Date,Store Number,Product Description,Promotions,Total Sales
3008280,8/20/17,17,AUTOMOTIVE,0,5
3008283,8/20/17,17,BEVERAGES,20,1173
3008285,8/20/17,17,BREAD/BAKERY,57,204
3008287,8/20/17,17,CLEANING,17,772
3008288,8/20/17,17,DAIRY,17,404
3008289,8/20/17,17,DELI,8,232
3008290,8/20/17,17,EGGS,1,72
3008291,8/20/17,17,FROZEN FOODS,0,29
3008292,8/20/17,17,GROCERY I,57,2576
3008295,8/20/17,17,HOME AND KITCHEN I,1,19
3008298,8/20/17,17,HOME CARE,10,267
3008304,8/20/17,17,MEATS,0,220.509
3008305,8/20/17,17,PERSONAL CARE,11,130
3008308,8/20/17,17,POULTRY,1,348.53
3008309,8/20/17,17,PREPARED FOODS,0,59
3008310,8/20/17,17,PRODUCE,0,1054.232
3008312,8/20/17,17,SEAFOOD,0,20
3008313,8/20/17,18,AUTOMOTIVE,0,2
3008316,8/20/17,18,BEVERAGES,27,952
3008318,8/20/17,18,BREAD/BAKERY,84,656
3008320,8/20/17,18,CLEANING,22,602
3008321,8/20/17,18,DAIRY,22,444
3008322,8/20/17,18,DELI,10,154.771
3008323,8/20/17,18,EGGS,1,112
3008324,8/20/17,18,FROZEN FOODS,0,28
3008325,8/20/17,18,GROCERY I,62,1607.357
3008331,8/20/17,18,HOME CARE,12,204
3008337,8/20/17,18,MEATS,0,162.8255
3008338,8/20/17,18,PERSONAL CARE,11,118
3008341,8/20/17,18,POULTRY,1,165.4432
3008342,8/20/17,18,PREPARED FOODS,0,45
3008343,8/20/17,18,PRODUCE,1,2035.715
3008345,8/20/17,18,SEAFOOD,0,7.6296
3008349,8/20/17,19,BEVERAGES,17,1060
3008351,8/20/17,19,BREAD/BAKERY,32,222
3008353,8/20/17,19,CLEANING,13,1342
3008354,8/20/17,19,DAIRY,8,444
3008355,8/20/17,19,DELI,7,146
3008356,8/20/17,19,EGGS,1,243
3008357,8/20/17,19,FROZEN FOODS,0,31
3008358,8/20/17,19,GROCERY I,51,1987
3008364,8/20/17,19,HOME CARE,8,258
3008370,8/20/17,19,MEATS,0,140.98401
3008371,8/20/17,19,PERSONAL CARE,8,175
3008372,8/20/17,19,PET SUPPLIES,0,1
3008374,8/20/17,19,POULTRY,0,96.194
3008375,8/20/17,19,PREPARED FOODS,0,26
3008376,8/20/17,19,PRODUCE,1,424.717
3008382,8/20/17,2,BEVERAGES,15,1044
3008384,8/20/17,2,BREAD/BAKERY,10,338.022
3008385,8/20/17,2,CELEBRATION,0,10
3008386,8/20/17,2,CLEANING,10,838
3008387,8/20/17,2,DAIRY,20,827
3008388,8/20/17,2,DELI,8,232.299
3008389,8/20/17,2,EGGS,0,187
3008390,8/20/17,2,FROZEN FOODS,0,117
3008391,8/20/17,2,GROCERY I,41,3052
3008397,8/20/17,2,HOME CARE,5,294
3008399,8/20/17,2,LAWN AND GARDEN,0,9
3008402,8/20/17,2,MAGAZINES,0,3
3008403,8/20/17,2,MEATS,0,388.863
3008404,8/20/17,2,PERSONAL CARE,11,242
3008406,8/20/17,2,PLAYERS AND ELECTRONICS,0,8
3008407,8/20/17,2,POULTRY,0,713.881
3008408,8/20/17,2,PREPARED FOODS,0,122.783005
3008409,8/20/17,2,PRODUCE,6,37
3008411,8/20/17,2,SEAFOOD,0,33.77
3008514,8/20/17,23,BEVERAGES,14,397
3008516,8/20/17,23,BREAD/BAKERY,5,226.65
3008518,8/20/17,23,CLEANING,8,589
3008519,8/20/17,23,DAIRY,13,494
3008520,8/20/17,23,DELI,7,102.628
3008521,8/20/17,23,EGGS,0,45
3008522,8/20/17,23,FROZEN FOODS,0,81
3008523,8/20/17,23,GROCERY I,28,1557
3008529,8/20/17,23,HOME CARE,6,178
3008535,8/20/17,23,MEATS,0,555.362
3008536,8/20/17,23,PERSONAL CARE,11,218
3008538,8/20/17,23,PLAYERS AND ELECTRONICS,0,8
3008539,8/20/17,23,POULTRY,0,460.176
3008540,8/20/17,23,PREPARED FOODS,0,53.551
3008541,8/20/17,23,PRODUCE,5,3
3008543,8/20/17,23,SEAFOOD,0,21.391
3008547,8/20/17,24,BEVERAGES,17,2678
3008549,8/20/17,24,BREAD/BAKERY,11,720.787
3008551,8/20/17,24,CLEANING,10,858
3008552,8/20/17,24,DAIRY,20,905
3008553,8/20/17,24,DELI,10,193.168
3008554,8/20/17,24,EGGS,0,181
3008555,8/20/17,24,FROZEN FOODS,0,171.753
3008556,8/20/17,24,GROCERY I,31,2829
3008562,8/20/17,24,HOME CARE,7,294
3008564,8/20/17,24,LAWN AND GARDEN,0,8
3008568,8/20/17,24,MEATS,0,415.47
3008569,8/20/17,24,PERSONAL CARE,11,271
3008572,8/20/17,24,POULTRY,0,541.872
3008573,8/20/17,24,PREPARED FOODS,0,101.526
3008574,8/20/17,24,PRODUCE,6,6300.022
3008576,8/20/17,24,SEAFOOD,0,54.814
3008580,8/20/17,25,BEVERAGES,15,659
3008582,8/20/17,25,BREAD/BAKERY,12,289.614
3008583,8/20/17,25,CELEBRATION,0,9
3008584,8/20/17,25,CLEANING,7,392
3008585,8/20/17,25,DAIRY,15,388
3008586,8/20/17,25,DELI,6,132.409
3008587,8/20/17,25,EGGS,0,130
3008588,8/20/17,25,FROZEN FOODS,0,61
3008589,8/20/17,25,GROCERY I,34,945
3008595,8/20/17,25,HOME CARE,4,82
3008597,8/20/17,25,LAWN AND GARDEN,0,4
3008601,8/20/17,25,MEATS,0,284.116
3008602,8/20/17,25,PERSONAL CARE,12,84
3008605,8/20/17,25,POULTRY,0,244.18
3008606,8/20/17,25,PREPARED FOODS,0,70.653
3008607,8/20/17,25,PRODUCE,2,1920.234
3008609,8/20/17,25,SEAFOOD,0,5
3008613,8/20/17,26,BEVERAGES,15,307
3008615,8/20/17,26,BREAD/BAKERY,10,221
3008616,8/20/17,26,CELEBRATION,0,10
3008617,8/20/17,26,CLEANING,7,361
3008618,8/20/17,26,DAIRY,12,177
3008619,8/20/17,26,DELI,3,110.341
3008620,8/20/17,26,EGGS,0,37
3008621,8/20/17,26,FROZEN FOODS,0,25
3008622,8/20/17,26,GROCERY I,31,1101
3008628,8/20/17,26,HOME CARE,4,154
3008634,8/20/17,26,MEATS,0,328.973
3008635,8/20/17,26,PERSONAL CARE,9,108
3008637,8/20/17,26,PLAYERS AND ELECTRONICS,0,6
3008638,8/20/17,26,POULTRY,0,90.538
3008639,8/20/17,26,PREPARED FOODS,0,5
3008640,8/20/17,26,PRODUCE,4,623.403
3008642,8/20/17,26,SEAFOOD,0,3.53
3008646,8/20/17,27,BEVERAGES,19,2801
3008648,8/20/17,27,BREAD/BAKERY,12,402.836
3008649,8/20/17,27,CELEBRATION,0,18
3008650,8/20/17,27,CLEANING,9,444
3008651,8/20/17,27,DAIRY,23,507
3008652,8/20/17,27,DELI,9,192.817
3008653,8/20/17,27,EGGS,0,127
3008654,8/20/17,27,FROZEN FOODS,0,87
3008655,8/20/17,27,GROCERY I,36,2053
3008661,8/20/17,27,HOME CARE,8,213
3008663,8/20/17,27,LAWN AND GARDEN,0,7
3008667,8/20/17,27,MEATS,0,180.439
3008668,8/20/17,27,PERSONAL CARE,13,134
3008670,8/20/17,27,PLAYERS AND ELECTRONICS,0,3
3008671,8/20/17,27,POULTRY,0,278.428
3008672,8/20/17,27,PREPARED FOODS,0,89.805
3008673,8/20/17,27,PRODUCE,4,5
3008675,8/20/17,27,SEAFOOD,0,26.337
3008676,8/20/17,28,AUTOMOTIVE,0,15
3008679,8/20/17,28,BEVERAGES,28,938
3008681,8/20/17,28,BREAD/BAKERY,80,379
3008683,8/20/17,28,CLEANING,26,742
3008684,8/20/17,28,DAIRY,22,593
3008685,8/20/17,28,DELI,10,207.552
3008686,8/20/17,28,EGGS,1,576
3008687,8/20/17,28,FROZEN FOODS,0,25
3008688,8/20/17,28,GROCERY I,69,3055.992
3008689,8/20/17,28,GROCERY II,3,4
3008691,8/20/17,28,HOME AND KITCHEN I,1,27
3008693,8/20/17,28,HOME APPLIANCES,0,1
3008694,8/20/17,28,HOME CARE,10,247
3008697,8/20/17,28,LINGERIE,0,22
3008698,8/20/17,28,LIQUOR WINE BEER,4,226
3008700,8/20/17,28,MEATS,0,93.684
3008701,8/20/17,28,PERSONAL CARE,11,212
3008702,8/20/17,28,PET SUPPLIES,0,4
3008704,8/20/17,28,POULTRY,0,171.098
3008705,8/20/17,28,PREPARED FOODS,0,38.507
3008706,8/20/17,28,PRODUCE,1,2646.4429
3008708,8/20/17,28,SEAFOOD,0,3
3008745,8/20/17,3,BEVERAGES,16,3384
3008747,8/20/17,3,BREAD/BAKERY,12,877.256
3008748,8/20/17,3,CELEBRATION,0,16
3008749,8/20/17,3,CLEANING,12,1950
3008750,8/20/17,3,DAIRY,22,1697
3008751,8/20/17,3,DELI,7,328.706
3008752,8/20/17,3,EGGS,0,502
3008753,8/20/17,3,FROZEN FOODS,0,286.856
3008754,8/20/17,3,GROCERY I,40,6162
3008760,8/20/17,3,HOME CARE,9,560
3008762,8/20/17,3,LAWN AND GARDEN,0,22
3008766,8/20/17,3,MEATS,0,1135.474
3008767,8/20/17,3,PERSONAL CARE,13,323
3008769,8/20/17,3,PLAYERS AND ELECTRONICS,0,21
3008770,8/20/17,3,POULTRY,0,1613.129
3008771,8/20/17,3,PREPARED FOODS,0,487.036
3008772,8/20/17,3,PRODUCE,6,5
3008774,8/20/17,3,SEAFOOD,0,122.735
3008778,8/20/17,30,BEVERAGES,21,516
3008780,8/20/17,30,BREAD/BAKERY,35,115
3008782,8/20/17,30,CLEANING,16,337
3008783,8/20/17,30,DAIRY,10,207
3008784,8/20/17,30,DELI,4,92
3008785,8/20/17,30,EGGS,1,154
3008786,8/20/17,30,FROZEN FOODS,0,28
3008787,8/20/17,30,GROCERY I,48,1120
3008799,8/20/17,30,MEATS,0,83.821
3008800,8/20/17,30,PERSONAL CARE,5,84
3008803,8/20/17,30,POULTRY,0,123.522995
3008805,8/20/17,30,PRODUCE,0,823.68
3008808,8/20/17,31,AUTOMOTIVE,0,12
3008811,8/20/17,31,BEVERAGES,31,791
3008813,8/20/17,31,BREAD/BAKERY,68,288
3008814,8/20/17,31,CELEBRATION,0,6
3008815,8/20/17,31,CLEANING,25,754
3008816,8/20/17,31,DAIRY,14,877
3008817,8/20/17,31,DELI,10,199.965
3008818,8/20/17,31,EGGS,1,185
3008819,8/20/17,31,FROZEN FOODS,0,47.727
3008820,8/20/17,31,GROCERY I,63,2346.024
3008821,8/20/17,31,GROCERY II,5,7
3008823,8/20/17,31,HOME AND KITCHEN I,1,18
3008824,8/20/17,31,HOME AND KITCHEN II,1,8
3008826,8/20/17,31,HOME CARE,11,304
3008832,8/20/17,31,MEATS,0,399.5386
3008833,8/20/17,31,PERSONAL CARE,12,278
3008836,8/20/17,31,POULTRY,0,146.829
3008837,8/20/17,31,PREPARED FOODS,0,49
3008838,8/20/17,31,PRODUCE,1,2304.033
3008840,8/20/17,31,SEAFOOD,0,1
3008844,8/20/17,32,BEVERAGES,19,208
3008846,8/20/17,32,BREAD/BAKERY,33,101
3008848,8/20/17,32,CLEANING,18,231
3008849,8/20/17,32,DAIRY,5,84
3008850,8/20/17,32,DELI,1,80
3008851,8/20/17,32,EGGS,1,93
3008852,8/20/17,32,FROZEN FOODS,0,5
3008853,8/20/17,32,GROCERY I,49,807
3008856,8/20/17,32,HOME AND KITCHEN I,1,17
3008859,8/20/17,32,HOME CARE,3,81
3008862,8/20/17,32,LINGERIE,0,1
3008865,8/20/17,32,MEATS,0,60.69
3008866,8/20/17,32,PERSONAL CARE,7,64
3008869,8/20/17,32,POULTRY,0,82.32
3008871,8/20/17,32,PRODUCE,1,325.106
3008874,8/20/17,33,AUTOMOTIVE,0,3
3008876,8/20/17,33,BEAUTY,0,1
3008877,8/20/17,33,BEVERAGES,24,431
3008879,8/20/17,33,BREAD/BAKERY,44,231
3008880,8/20/17,33,CELEBRATION,0,5
3008881,8/20/17,33,CLEANING,17,692
3008882,8/20/17,33,DAIRY,12,380
3008883,8/20/17,33,DELI,6,160
3008884,8/20/17,33,EGGS,1,194
3008885,8/20/17,33,FROZEN FOODS,0,39
3008886,8/20/17,33,GROCERY I,54,2189
3008888,8/20/17,33,HARDWARE,0,1
3008889,8/20/17,33,HOME AND KITCHEN I,0,25
3008890,8/20/17,33,HOME AND KITCHEN II,0,5
3008891,8/20/17,33,HOME APPLIANCES,0,1
3008892,8/20/17,33,HOME CARE,9,190
3008895,8/20/17,33,LINGERIE,0,18
3008896,8/20/17,33,LIQUOR WINE BEER,2,111
3008898,8/20/17,33,MEATS,0,291.105
3008899,8/20/17,33,PERSONAL CARE,10,256
3008901,8/20/17,33,PLAYERS AND ELECTRONICS,0,4
3008902,8/20/17,33,POULTRY,0,245.133
3008903,8/20/17,33,PREPARED FOODS,0,31
3008904,8/20/17,33,PRODUCE,1,2103.285
3008906,8/20/17,33,SEAFOOD,0,8
3008907,8/20/17,34,AUTOMOTIVE,0,5
3008910,8/20/17,34,BEVERAGES,26,1064
3008912,8/20/17,34,BREAD/BAKERY,74,470
3008913,8/20/17,34,CELEBRATION,0,28
3008914,8/20/17,34,CLEANING,29,844
3008915,8/20/17,34,DAIRY,10,526
3008916,8/20/17,34,DELI,6,185.98
3008917,8/20/17,34,EGGS,1,135
3008918,8/20/17,34,FROZEN FOODS,0,111.486
3008919,8/20/17,34,GROCERY I,67,2515.524
3008920,8/20/17,34,GROCERY II,3,5
3008922,8/20/17,34,HOME AND KITCHEN I,0,25
3008923,8/20/17,34,HOME AND KITCHEN II,1,44
3008924,8/20/17,34,HOME APPLIANCES,0,1
3008925,8/20/17,34,HOME CARE,9,343
3008928,8/20/17,34,LINGERIE,0,18
3008931,8/20/17,34,MEATS,0,198.817
3008932,8/20/17,34,PERSONAL CARE,12,304
3008935,8/20/17,34,POULTRY,0,157.826
3008936,8/20/17,34,PREPARED FOODS,0,27
3008937,8/20/17,34,PRODUCE,0,1492.19
3008939,8/20/17,34,SEAFOOD,0,9
3008940,8/20/17,35,AUTOMOTIVE,0,1
3008942,8/20/17,35,BEAUTY,0,1
3008943,8/20/17,35,BEVERAGES,19,374
3008945,8/20/17,35,BREAD/BAKERY,28,50
3008946,8/20/17,35,CELEBRATION,0,7
3008947,8/20/17,35,CLEANING,20,205
3008948,8/20/17,35,DAIRY,6,109
3008949,8/20/17,35,DELI,2,26
3008950,8/20/17,35,EGGS,1,108
3008951,8/20/17,35,FROZEN FOODS,0,11.877
3008952,8/20/17,35,GROCERY I,46,862
3008953,8/20/17,35,GROCERY II,4,3
3008954,8/20/17,35,HARDWARE,0,1
3008955,8/20/17,35,HOME AND KITCHEN I,1,11
3008956,8/20/17,35,HOME AND KITCHEN II,0,13
3008957,8/20/17,35,HOME APPLIANCES,0,1
3008958,8/20/17,35,HOME CARE,6,104
3008961,8/20/17,35,LINGERIE,0,7
3008964,8/20/17,35,MEATS,0,193.307
3008965,8/20/17,35,PERSONAL CARE,7,43
3008968,8/20/17,35,POULTRY,0,81.097
3008969,8/20/17,35,PREPARED FOODS,0,19
3008970,8/20/17,35,PRODUCE,0,627.733
3008972,8/20/17,35,SEAFOOD,0,1
3008973,8/20/17,36,AUTOMOTIVE,0,5
3008976,8/20/17,36,BEVERAGES,31,1025
3008978,8/20/17,36,BREAD/BAKERY,78,465
3008979,8/20/17,36,CELEBRATION,0,9
3008980,8/20/17,36,CLEANING,24,859
3008981,8/20/17,36,DAIRY,19,528
3008982,8/20/17,36,DELI,8,154.806
3008983,8/20/17,36,EGGS,1,115
3008984,8/20/17,36,FROZEN FOODS,0,78.06
3008985,8/20/17,36,GROCERY I,60,1881.333
3008988,8/20/17,36,HOME AND KITCHEN I,0,31
3008989,8/20/17,36,HOME AND KITCHEN II,1,5
3008991,8/20/17,36,HOME CARE,9,269
3008993,8/20/17,36,LAWN AND GARDEN,0,4
3008994,8/20/17,36,LINGERIE,0,14
3008997,8/20/17,36,MEATS,0,107.645
3008998,8/20/17,36,PERSONAL CARE,11,169
3009001,8/20/17,36,POULTRY,0,76.678
3009002,8/20/17,36,PREPARED FOODS,0,30.554
3009003,8/20/17,36,PRODUCE,2,2792.749
3009005,8/20/17,36,SEAFOOD,0,1
3009009,8/20/17,37,BEVERAGES,15,1064
3009011,8/20/17,37,BREAD/BAKERY,10,488.135
3009012,8/20/17,37,CELEBRATION,0,11
3009013,8/20/17,37,CLEANING,10,1074
3009014,8/20/17,37,DAIRY,17,938
3009015,8/20/17,37,DELI,9,116.798996
3009016,8/20/17,37,EGGS,0,181
3009017,8/20/17,37,FROZEN FOODS,0,191
3009018,8/20/17,37,GROCERY I,29,3404
3009024,8/20/17,37,HOME CARE,6,376
3009026,8/20/17,37,LAWN AND GARDEN,0,10
3009030,8/20/17,37,MEATS,0,543.763
3009031,8/20/17,37,PERSONAL CARE,11,212
3009033,8/20/17,37,PLAYERS AND ELECTRONICS,0,13
3009034,8/20/17,37,POULTRY,0,264.094
3009035,8/20/17,37,PREPARED FOODS,0,164.836
3009036,8/20/17,37,PRODUCE,5,7
3009038,8/20/17,37,SEAFOOD,0,17.774
3009042,8/20/17,38,BEVERAGES,15,611
3009044,8/20/17,38,BREAD/BAKERY,11,698.825
3009045,8/20/17,38,CELEBRATION,0,14
3009046,8/20/17,38,CLEANING,10,847
3009047,8/20/17,38,DAIRY,16,827
3009048,8/20/17,38,DELI,7,180.008
3009049,8/20/17,38,EGGS,0,98
3009050,8/20/17,38,FROZEN FOODS,0,160
3009051,8/20/17,38,GROCERY I,35,2870
3009057,8/20/17,38,HOME CARE,7,443
3009059,8/20/17,38,LAWN AND GARDEN,0,7
3009061,8/20/17,38,LIQUOR WINE BEER,7,32
3009063,8/20/17,38,MEATS,0,155.259
3009064,8/20/17,38,PERSONAL CARE,14,269
3009066,8/20/17,38,PLAYERS AND ELECTRONICS,0,11
3009067,8/20/17,38,POULTRY,0,172.089
3009068,8/20/17,38,PREPARED FOODS,0,165.418
3009069,8/20/17,38,PRODUCE,6,1
3009071,8/20/17,38,SEAFOOD,0,19.067001
3009072,8/20/17,39,AUTOMOTIVE,0,4
3009074,8/20/17,39,BEAUTY,1,3
3009075,8/20/17,39,BEVERAGES,28,658
3009077,8/20/17,39,BREAD/BAKERY,79,539
3009079,8/20/17,39,CLEANING,27,1056
3009080,8/20/17,39,DAIRY,23,535
3009081,8/20/17,39,DELI,9,134.31
3009082,8/20/17,39,EGGS,1,221
3009083,8/20/17,39,FROZEN FOODS,0,43
3009084,8/20/17,39,GROCERY I,65,3484.952
3009086,8/20/17,39,HARDWARE,0,1
3009088,8/20/17,39,HOME AND KITCHEN II,1,14
3009090,8/20/17,39,HOME CARE,13,292
3009091,8/20/17,39,LADIESWEAR,0,14
3009092,8/20/17,39,LAWN AND GARDEN,0,8
3009093,8/20/17,39,LINGERIE,1,8
3009096,8/20/17,39,MEATS,0,112.365
3009097,8/20/17,39,PERSONAL CARE,14,203
3009100,8/20/17,39,POULTRY,1,167.5024
3009101,8/20/17,39,PREPARED FOODS,0,84.007
3009102,8/20/17,39,PRODUCE,1,2463.323
3009104,8/20/17,39,SEAFOOD,0,11
3009108,8/20/17,4,BEVERAGES,13,1821
3009110,8/20/17,4,BREAD/BAKERY,9,267.395
3009111,8/20/17,4,CELEBRATION,0,5
3009112,8/20/17,4,CLEANING,10,542
3009113,8/20/17,4,DAIRY,17,558
3009114,8/20/17,4,DELI,10,178.768
3009115,8/20/17,4,EGGS,0,135
3009116,8/20/17,4,FROZEN FOODS,0,104.375
3009117,8/20/17,4,GROCERY I,34,2055
3009123,8/20/17,4,HOME CARE,8,364
3009125,8/20/17,4,LAWN AND GARDEN,0,10
3009129,8/20/17,4,MEATS,0,231.781
3009132,8/20/17,4,PLAYERS AND ELECTRONICS,0,8
3009133,8/20/17,4,POULTRY,0,530.02
3009134,8/20/17,4,PREPARED FOODS,0,88.19
3009135,8/20/17,4,PRODUCE,6,3832.635
3009137,8/20/17,4,SEAFOOD,0,41.473
3009138,8/20/17,40,AUTOMOTIVE,0,6
3009141,8/20/17,40,BEVERAGES,27,863
3009143,8/20/17,40,BREAD/BAKERY,52,292
3009144,8/20/17,40,CELEBRATION,0,21
3009145,8/20/17,40,CLEANING,19,807
3009146,8/20/17,40,DAIRY,9,555
3009147,8/20/17,40,DELI,7,216
3009148,8/20/17,40,EGGS,1,102
3009149,8/20/17,40,FROZEN FOODS,0,36.973
3009150,8/20/17,40,GROCERY I,59,3122
3009151,8/20/17,40,GROCERY II,3,12
3009153,8/20/17,40,HOME AND KITCHEN I,0,36
3009154,8/20/17,40,HOME AND KITCHEN II,0,9
3009155,8/20/17,40,HOME APPLIANCES,0,1
3009156,8/20/17,40,HOME CARE,9,210
3009159,8/20/17,40,LINGERIE,0,20
3009162,8/20/17,40,MEATS,0,120.335
3009163,8/20/17,40,PERSONAL CARE,9,144
3009166,8/20/17,40,POULTRY,1,145.491
3009167,8/20/17,40,PREPARED FOODS,0,43
3009168,8/20/17,40,PRODUCE,1,1946.614
3009170,8/20/17,40,SEAFOOD,0,5
3009174,8/20/17,41,BEVERAGES,18,618
3009176,8/20/17,41,BREAD/BAKERY,8,289.626
3009177,8/20/17,41,CELEBRATION,0,4
3009178,8/20/17,41,CLEANING,13,640
3009179,8/20/17,41,DAIRY,16,391
3009180,8/20/17,41,DELI,9,200.048
3009181,8/20/17,41,EGGS,0,94
3009182,8/20/17,41,FROZEN FOODS,0,118.998
3009183,8/20/17,41,GROCERY I,38,1913
3009189,8/20/17,41,HOME CARE,7,222
3009191,8/20/17,41,LAWN AND GARDEN,0,5
3009195,8/20/17,41,MEATS,0,103.837
3009196,8/20/17,41,PERSONAL CARE,14,389
3009197,8/20/17,41,PET SUPPLIES,0,6
3009199,8/20/17,41,POULTRY,0,145.053
3009200,8/20/17,41,PREPARED FOODS,0,46.353
3009201,8/20/17,41,PRODUCE,6,2
3009203,8/20/17,41,SEAFOOD,0,12
3009237,8/20/17,43,AUTOMOTIVE,0,4
3009240,8/20/17,43,BEVERAGES,28,1480
3009242,8/20/17,43,BREAD/BAKERY,77,164
3009244,8/20/17,43,CLEANING,24,611
3009245,8/20/17,43,DAIRY,17,300
3009246,8/20/17,43,DELI,9,127
3009247,8/20/17,43,EGGS,1,92
3009248,8/20/17,43,FROZEN FOODS,0,18.630001
3009249,8/20/17,43,GROCERY I,59,2158
3009253,8/20/17,43,HOME AND KITCHEN II,1,12
3009255,8/20/17,43,HOME CARE,11,228
3009261,8/20/17,43,MEATS,0,80.836
3009262,8/20/17,43,PERSONAL CARE,12,142
3009265,8/20/17,43,POULTRY,0,118.133995
3009266,8/20/17,43,PREPARED FOODS,0,84
3009267,8/20/17,43,PRODUCE,0,890.72
3009270,8/20/17,44,AUTOMOTIVE,0,34
3009273,8/20/17,44,BEVERAGES,18,8783
3009275,8/20/17,44,BREAD/BAKERY,12,1080.753
3009276,8/20/17,44,CELEBRATION,0,11
3009277,8/20/17,44,CLEANING,14,2404
3009278,8/20/17,44,DAIRY,22,2129
3009279,8/20/17,44,DELI,10,605.141
3009280,8/20/17,44,EGGS,0,745
3009281,8/20/17,44,FROZEN FOODS,0,525.873
3009282,8/20/17,44,GROCERY I,40,7764
3009283,8/20/17,44,GROCERY II,0,75
3009288,8/20/17,44,HOME CARE,8,615
3009294,8/20/17,44,MEATS,0,1504.193
3009295,8/20/17,44,PERSONAL CARE,15,416
3009297,8/20/17,44,PLAYERS AND ELECTRONICS,1,36
3009298,8/20/17,44,POULTRY,0,1565.993
3009299,8/20/17,44,PREPARED FOODS,0,613.183
3009300,8/20/17,44,PRODUCE,5,15184.537
3009302,8/20/17,44,SEAFOOD,0,145.82199
3009303,8/20/17,45,AUTOMOTIVE,0,14
3009306,8/20/17,45,BEVERAGES,18,3022
3009308,8/20/17,45,BREAD/BAKERY,12,861.942
3009309,8/20/17,45,CELEBRATION,0,26
3009310,8/20/17,45,CLEANING,11,1790
3009311,8/20/17,45,DAIRY,22,1741
3009312,8/20/17,45,DELI,10,592.109
3009313,8/20/17,45,EGGS,0,363
3009314,8/20/17,45,FROZEN FOODS,0,223.435
3009315,8/20/17,45,GROCERY I,38,6509
3009321,8/20/17,45,HOME CARE,8,789
3009327,8/20/17,45,MEATS,0,1599.408
3009328,8/20/17,45,PERSONAL CARE,14,409
3009330,8/20/17,45,PLAYERS AND ELECTRONICS,0,18
3009331,8/20/17,45,POULTRY,0,1571.412
3009332,8/20/17,45,PREPARED FOODS,0,276.04
3009333,8/20/17,45,PRODUCE,6,16
3009335,8/20/17,45,SEAFOOD,0,121.899
3009336,8/20/17,46,AUTOMOTIVE,0,17
3009339,8/20/17,46,BEVERAGES,18,4793
3009341,8/20/17,46,BREAD/BAKERY,12,748.534
3009342,8/20/17,46,CELEBRATION,0,17
3009343,8/20/17,46,CLEANING,15,1887
3009344,8/20/17,46,DAIRY,21,1540
3009345,8/20/17,46,DELI,10,851.216
3009346,8/20/17,46,EGGS,0,153
3009347,8/20/17,46,FROZEN FOODS,0,257.501
3009348,8/20/17,46,GROCERY I,39,6903
3009351,8/20/17,46,HOME AND KITCHEN I,1,43
3009354,8/20/17,46,HOME CARE,9,757
3009356,8/20/17,46,LAWN AND GARDEN,0,10
3009360,8/20/17,46,MEATS,0,1142.723
3009361,8/20/17,46,PERSONAL CARE,12,555
3009363,8/20/17,46,PLAYERS AND ELECTRONICS,2,38
3009364,8/20/17,46,POULTRY,0,1074.8201
3009365,8/20/17,46,PREPARED FOODS,0,170.36499
3009366,8/20/17,46,PRODUCE,5,2508.452
3009368,8/20/17,46,SEAFOOD,0,47.05
3009369,8/20/17,47,AUTOMOTIVE,0,33
3009372,8/20/17,47,BEVERAGES,18,3052
3009374,8/20/17,47,BREAD/BAKERY,12,1381.06
3009375,8/20/17,47,CELEBRATION,0,16
3009376,8/20/17,47,CLEANING,11,2076
3009377,8/20/17,47,DAIRY,22,2038
3009378,8/20/17,47,DELI,10,715.537
3009379,8/20/17,47,EGGS,0,345
3009380,8/20/17,47,FROZEN FOODS,0,260.854
3009381,8/20/17,47,GROCERY I,41,8134
3009387,8/20/17,47,HOME CARE,7,852
3009389,8/20/17,47,LAWN AND GARDEN,0,25
3009393,8/20/17,47,MEATS,0,1231.028
3009394,8/20/17,47,PERSONAL CARE,15,880
3009396,8/20/17,47,PLAYERS AND ELECTRONICS,0,10
3009397,8/20/17,47,POULTRY,0,1592.196
3009398,8/20/17,47,PREPARED FOODS,0,339.046
3009399,8/20/17,47,PRODUCE,4,8630.106
3009401,8/20/17,47,SEAFOOD,0,96.708
3009402,8/20/17,48,AUTOMOTIVE,0,11
3009405,8/20/17,48,BEVERAGES,14,1390
3009407,8/20/17,48,BREAD/BAKERY,12,437.845
3009408,8/20/17,48,CELEBRATION,0,25
3009409,8/20/17,48,CLEANING,12,1315
3009410,8/20/17,48,DAIRY,21,872
3009411,8/20/17,48,DELI,9,404.964
3009412,8/20/17,48,EGGS,0,62
3009413,8/20/17,48,FROZEN FOODS,0,119.081
3009414,8/20/17,48,GROCERY I,39,4600
3009416,8/20/17,48,HARDWARE,0,3
3009420,8/20/17,48,HOME CARE,7,822
3009426,8/20/17,48,MEATS,0,1003.731
3009427,8/20/17,48,PERSONAL CARE,13,500
3009429,8/20/17,48,PLAYERS AND ELECTRONICS,2,22
3009430,8/20/17,48,POULTRY,0,754.414
3009431,8/20/17,48,PREPARED FOODS,0,117.881
3009432,8/20/17,48,PRODUCE,5,2135.061
3009434,8/20/17,48,SEAFOOD,0,11.071
3009435,8/20/17,49,AUTOMOTIVE,0,12
3009438,8/20/17,49,BEVERAGES,20,6090
3009440,8/20/17,49,BREAD/BAKERY,10,716.128
3009442,8/20/17,49,CLEANING,12,1550
